speaker_idx,audio_idx,sr,n_samples
1,arr_1068,22050,53947
1,arr_1069,22050,50086
1,arr_1070,22050,115203
1,arr_1071,22050,71573
1,arr_1072,22050,106682
1,arr_1073,22050,126044
1,arr_1074,22050,66517
1,arr_1075,22050,97042
1,arr_1076,22050,144335
1,arr_1077,22050,88398
1,arr_1078,22050,50742
1,arr_1079,22050,59445
1,arr_1080,22050,53673
1,arr_1081,22050,82384
1,arr_1082,22050,103680
1,arr_1083,22050,78734
1,arr_1084,22050,76729
1,arr_1085,22050,50860
1,arr_1086,22050,76586
1,arr_1087,22050,52806
1,arr_1088,22050,47752
1,arr_1089,22050,55956
1,arr_1090,22050,58977
1,arr_1091,22050,117787
1,arr_1092,22050,93529
1,arr_1093,22050,44250
1,arr_1094,22050,102386
1,arr_1095,22050,95117
1,arr_1096,22050,97020
1,arr_1097,22050,92830
1,arr_1098,22050,72899
1,arr_1099,22050,89248
1,arr_1100,22050,74422
1,arr_1101,22050,87518
1,arr_1102,22050,59257
1,arr_1103,22050,46000
1,arr_1104,22050,103991
1,arr_1105,22050,121220
1,arr_1106,22050,68867
1,arr_1107,22050,86583
1,arr_1108,22050,47914
1,arr_1109,22050,47425
1,arr_1110,22050,48413
1,arr_1111,22050,134380
1,arr_1112,22050,93399
1,arr_1113,22050,82122
1,arr_1114,22050,87001
1,arr_1115,22050,47864
1,arr_1116,22050,103940
1,arr_1117,22050,47864
1,arr_1118,22050,70549
1,arr_1119,22050,91503
1,arr_1120,22050,57070
1,arr_1121,22050,65825
1,arr_1122,22050,122654
1,arr_1123,22050,43358
1,arr_1124,22050,89191
1,arr_1125,22050,73335
1,arr_1126,22050,83730
1,arr_1127,22050,41506
1,arr_1128,22050,119455
1,arr_1129,22050,104350
1,arr_1130,22050,67628
1,arr_1131,22050,63143
1,arr_1132,22050,89915
1,arr_1133,22050,76372
1,arr_1134,22050,59901
1,arr_1135,22050,62387
1,arr_1136,22050,125652
1,arr_1137,22050,72899
1,arr_1138,22050,86917
1,arr_1139,22050,68937
1,arr_1140,22050,68037
1,arr_1141,22050,94217
1,arr_1142,22050,99068
1,arr_1143,22050,112543
1,arr_1144,22050,90400
1,arr_1145,22050,123369
1,arr_1146,22050,93550
1,arr_1147,22050,71979
1,arr_1148,22050,108543
1,arr_1149,22050,43188
1,arr_1150,22050,115203
1,arr_1151,22050,51676
1,arr_1152,22050,63227
1,arr_1153,22050,85402
1,arr_1154,22050,92830
1,arr_1155,22050,65903
1,arr_1156,22050,86019
1,arr_1157,22050,63601
1,arr_1158,22050,47914
1,arr_1159,22050,50860
1,arr_1160,22050,63025
1,arr_1161,22050,95228
1,arr_1162,22050,67963
1,arr_1163,22050,91165
1,arr_1164,22050,48194
1,arr_1165,22050,64114
1,arr_1166,22050,96425
1,arr_1167,22050,62903
1,arr_1168,22050,102551
1,arr_1169,22050,97307
1,arr_1170,22050,78283
1,arr_1171,22050,85319
1,arr_1172,22050,77674
1,arr_1173,22050,95429
2,arr_1174,22050,61311
2,arr_1175,22050,76219
2,arr_1176,22050,56507
2,arr_1177,22050,76357
2,arr_1178,22050,58924
2,arr_1179,22050,72599
2,arr_1180,22050,176005
2,arr_1181,22050,62420
2,arr_1182,22050,63402
2,arr_1183,22050,68729
2,arr_1184,22050,192321
2,arr_1185,22050,67549
2,arr_1186,22050,49801
2,arr_1187,22050,88309
2,arr_1188,22050,54905
2,arr_1189,22050,77111
2,arr_1190,22050,57576
2,arr_1191,22050,103517
2,arr_1192,22050,57542
2,arr_1193,22050,84462
2,arr_1194,22050,80460
2,arr_1195,22050,86973
2,arr_1196,22050,91599
2,arr_1197,22050,80025
2,arr_1198,22050,62985
2,arr_1199,22050,59880
2,arr_1200,22050,52698
2,arr_1201,22050,63923
2,arr_1202,22050,67439
2,arr_1203,22050,62057
2,arr_1204,22050,106854
2,arr_1205,22050,58924
2,arr_1206,22050,94304
2,arr_1207,22050,102660
2,arr_1208,22050,63210
2,arr_1209,22050,83548
2,arr_1210,22050,43644
2,arr_1211,22050,45585
2,arr_1212,22050,48695
2,arr_1213,22050,93855
2,arr_1214,22050,94029
2,arr_1215,22050,56339
2,arr_1216,22050,72455
2,arr_1217,22050,68654
2,arr_1218,22050,63529
2,arr_1219,22050,45249
2,arr_1220,22050,70588
2,arr_1221,22050,118769
2,arr_1222,22050,119031
2,arr_1223,22050,63402
2,arr_1224,22050,49634
2,arr_1225,22050,156434
2,arr_1226,22050,95440
2,arr_1227,22050,83980
2,arr_1228,22050,64387
2,arr_1229,22050,54905
2,arr_1230,22050,52954
2,arr_1231,22050,50955
2,arr_1232,22050,63518
2,arr_1233,22050,63518
2,arr_1234,22050,47759
2,arr_1235,22050,162700
2,arr_1236,22050,45270
2,arr_1237,22050,74069
2,arr_1238,22050,91199
2,arr_1239,22050,43676
2,arr_1240,22050,57156
2,arr_1241,22050,56130
2,arr_1242,22050,74400
2,arr_1243,22050,47790
2,arr_1244,22050,83425
2,arr_1245,22050,92226
2,arr_1246,22050,62230
2,arr_1247,22050,60223
2,arr_1248,22050,55356
2,arr_1249,22050,53255
2,arr_1250,22050,56130
2,arr_1251,22050,58271
2,arr_1252,22050,57127
2,arr_1253,22050,50059
2,arr_1254,22050,84887
2,arr_1255,22050,52036
2,arr_1256,22050,63993
2,arr_1257,22050,75502
2,arr_1258,22050,59385
2,arr_1259,22050,59520
2,arr_1260,22050,48253
2,arr_1261,22050,92561
2,arr_1262,22050,73601
2,arr_1263,22050,51903
2,arr_1264,22050,75605
2,arr_1265,22050,49256
2,arr_1266,22050,53540
2,arr_1267,22050,58454
2,arr_1268,22050,80066
2,arr_1269,22050,74475
2,arr_1270,22050,54442
2,arr_1271,22050,95440
2,arr_1272,22050,80132
2,arr_1273,22050,53518
2,arr_1274,22050,67837
2,arr_1275,22050,73754
2,arr_1276,22050,156434
2,arr_1277,22050,88309
2,arr_1278,22050,71543
2,arr_1279,22050,71459
2,arr_1280,22050,55290
2,arr_1281,22050,67837
2,arr_1282,22050,62807
2,arr_1283,22050,67549
2,arr_1284,22050,62230
2,arr_1285,22050,57244
2,arr_1286,22050,51698
2,arr_1287,22050,89422
2,arr_1288,22050,57635
2,arr_1289,22050,51543
2,arr_1290,22050,56331
2,arr_1291,22050,53767
2,arr_1292,22050,95223
2,arr_1293,22050,55356
2,arr_1294,22050,44236
2,arr_1295,22050,67861
2,arr_1296,22050,120427
2,arr_1297,22050,71543
2,arr_1298,22050,77658
2,arr_1299,22050,74100
2,arr_1300,22050,96080
2,arr_1301,22050,65845
2,arr_1302,22050,59576
2,arr_1303,22050,72382
2,arr_1304,22050,85950
2,arr_1305,22050,77071
2,arr_1306,22050,59852
2,arr_1307,22050,91271
2,arr_1308,22050,79764
2,arr_1309,22050,58266
2,arr_1310,22050,95923
2,arr_1311,22050,83888
2,arr_1312,22050,55290
2,arr_1313,22050,82920
2,arr_1314,22050,66073
2,arr_1315,22050,80066
2,arr_1316,22050,44791
2,arr_1317,22050,57887
2,arr_1318,22050,69696
2,arr_1319,22050,48032
2,arr_1320,22050,43676
2,arr_1321,22050,60388
2,arr_1322,22050,52485
2,arr_1323,22050,57156
2,arr_1324,22050,44516
2,arr_1325,22050,61333
2,arr_1326,22050,75307
2,arr_1327,22050,43878
2,arr_1328,22050,88494
2,arr_1329,22050,62420
2,arr_1330,22050,48903
2,arr_1331,22050,70073
2,arr_1332,22050,86548
2,arr_1333,22050,108244
2,arr_1334,22050,71273
2,arr_1335,22050,50683
2,arr_1336,22050,74069
2,arr_1337,22050,79646
2,arr_1338,22050,173180
2,arr_1339,22050,64904
2,arr_1340,22050,77071
2,arr_1341,22050,58003
2,arr_1342,22050,117945
2,arr_1343,22050,74538
2,arr_1344,22050,76610
2,arr_1345,22050,60300
2,arr_1346,22050,72203
2,arr_1347,22050,129857
2,arr_1348,22050,93734
2,arr_1349,22050,63887
2,arr_1350,22050,73889
2,arr_1351,22050,94098
2,arr_1352,22050,58454
2,arr_1353,22050,58003
2,arr_1354,22050,55292
2,arr_1355,22050,60958
2,arr_1356,22050,56498
2,arr_1357,22050,66320
2,arr_1358,22050,45452
2,arr_1359,22050,45249
2,arr_1360,22050,69810
2,arr_1361,22050,74424
2,arr_1362,22050,80931
2,arr_1363,22050,60178
2,arr_1364,22050,63075
2,arr_1365,22050,67175
2,arr_1366,22050,59852
2,arr_1367,22050,60178
2,arr_1368,22050,60317
2,arr_1369,22050,53540
2,arr_1370,22050,77264
2,arr_1371,22050,51833
2,arr_1372,22050,72535
2,arr_1373,22050,54943
2,arr_1374,22050,59339
2,arr_1375,22050,45585
2,arr_1376,22050,62098
2,arr_1377,22050,90652
2,arr_1378,22050,72588
2,arr_1379,22050,72942
2,arr_1380,22050,44236
2,arr_1381,22050,75502
2,arr_1382,22050,63719
2,arr_1383,22050,67574
2,arr_1384,22050,73889
2,arr_1385,22050,80517
2,arr_1386,22050,84887
2,arr_1387,22050,67596
2,arr_1388,22050,65970
2,arr_1389,22050,62917
2,arr_1390,22050,58271
2,arr_1391,22050,106854
2,arr_1392,22050,77189
2,arr_1393,22050,47759
2,arr_1394,22050,85722
2,arr_1395,22050,47322
2,arr_1396,22050,62057
2,arr_1397,22050,56693
2,arr_1398,22050,71459
2,arr_1399,22050,77189
2,arr_1400,22050,63137
2,arr_1401,22050,68734
2,arr_1402,22050,80415
2,arr_1403,22050,68479
2,arr_1404,22050,79893
2,arr_1405,22050,66911
2,arr_1406,22050,71292
2,arr_1407,22050,134688
2,arr_1408,22050,63778
2,arr_1409,22050,77537
2,arr_1410,22050,74400
2,arr_1411,22050,91679
2,arr_1412,22050,70588
2,arr_1413,22050,55013
2,arr_1414,22050,84373
2,arr_1415,22050,80025
2,arr_1416,22050,61008
2,arr_1417,22050,76219
2,arr_1418,22050,67041
2,arr_1419,22050,94029
2,arr_1420,22050,58085
2,arr_1421,22050,77267
2,arr_1422,22050,100837
2,arr_1423,22050,172301
2,arr_1424,22050,49012
2,arr_1425,22050,48092
2,arr_1426,22050,117665
2,arr_1427,22050,67861
2,arr_1428,22050,56622
2,arr_1429,22050,56384
2,arr_1430,22050,62883
2,arr_1431,22050,64515
2,arr_1432,22050,54733
2,arr_1433,22050,103284
2,arr_1434,22050,84226
2,arr_1435,22050,67415
2,arr_1436,22050,72942
2,arr_1437,22050,61559
2,arr_1438,22050,172301
2,arr_1439,22050,123079
2,arr_1440,22050,61198
2,arr_1441,22050,49801
2,arr_1442,22050,77111
2,arr_1443,22050,80517
2,arr_1444,22050,78135
2,arr_1445,22050,61972
2,arr_1446,22050,156897
2,arr_1447,22050,48758
2,arr_1448,22050,57344
2,arr_1449,22050,67724
2,arr_1450,22050,59982
2,arr_1451,22050,56182
2,arr_1452,22050,63923
2,arr_1453,22050,89895
2,arr_1454,22050,187054
2,arr_1455,22050,91729
2,arr_1456,22050,55292
2,arr_1457,22050,54192
2,arr_1458,22050,48695
2,arr_1459,22050,57403
2,arr_1460,22050,92367
2,arr_1461,22050,45550
2,arr_1462,22050,89456
2,arr_1463,22050,94304
2,arr_1464,22050,47615
2,arr_1465,22050,83548
2,arr_1466,22050,68072
2,arr_1467,22050,62725
2,arr_1468,22050,57355
2,arr_1469,22050,103372
2,arr_1470,22050,107710
2,arr_1471,22050,76515
2,arr_1472,22050,76610
2,arr_1473,22050,70769
2,arr_1474,22050,227471
2,arr_1475,22050,58987
2,arr_1476,22050,107710
2,arr_1477,22050,57244
2,arr_1478,22050,51579
2,arr_1479,22050,50101
2,arr_1480,22050,53118
2,arr_1481,22050,59520
2,arr_1482,22050,57325
2,arr_1483,22050,61559
2,arr_1484,22050,74424
2,arr_1485,22050,121430
2,arr_1486,22050,65349
2,arr_1487,22050,59840
2,arr_1488,22050,53700
2,arr_1489,22050,76357
2,arr_1490,22050,54787
2,arr_1491,22050,58362
2,arr_1492,22050,55485
2,arr_1493,22050,79501
2,arr_1494,22050,62985
2,arr_1495,22050,93118
2,arr_1496,22050,75785
2,arr_1497,22050,187054
2,arr_1498,22050,57325
2,arr_1499,22050,54527
2,arr_1500,22050,92607
2,arr_1501,22050,50904
2,arr_1502,22050,79501
2,arr_1503,22050,61311
2,arr_1504,22050,58987
2,arr_1505,22050,83473
2,arr_1506,22050,67879
2,arr_1507,22050,160291
2,arr_1508,22050,93187
2,arr_1509,22050,69855
2,arr_1510,22050,101956
2,arr_1511,22050,91271
2,arr_1512,22050,67041
2,arr_1513,22050,61983
2,arr_1514,22050,70114
2,arr_1515,22050,59891
2,arr_1516,22050,54034
2,arr_1517,22050,88511
2,arr_1518,22050,62302
2,arr_1519,22050,69702
2,arr_1520,22050,66879
2,arr_1521,22050,93187
2,arr_1522,22050,186204
2,arr_1523,22050,92226
2,arr_1524,22050,107740
2,arr_1525,22050,92607
2,arr_1526,22050,108244
2,arr_1527,22050,52485
2,arr_1528,22050,62554
2,arr_1529,22050,74624
2,arr_1530,22050,51543
2,arr_1531,22050,91599
2,arr_1532,22050,61656
2,arr_1533,22050,69344
2,arr_1534,22050,69855
2,arr_1535,22050,57444
2,arr_1536,22050,48903
2,arr_1537,22050,119031
2,arr_1538,22050,49207
2,arr_1539,22050,92367
2,arr_1540,22050,79646
2,arr_1541,22050,173180
2,arr_1542,22050,94223
2,arr_1543,22050,70114
2,arr_1544,22050,50059
2,arr_1545,22050,48092
2,arr_1546,22050,72455
2,arr_1547,22050,55958
2,arr_1548,22050,80489
2,arr_1549,22050,73907
2,arr_1550,22050,86548
2,arr_1551,22050,59840
2,arr_1552,22050,64904
2,arr_1553,22050,63119
2,arr_1554,22050,95640
2,arr_1555,22050,42534
2,arr_1556,22050,103284
2,arr_1557,22050,55400
2,arr_1558,22050,50101
2,arr_1559,22050,32846
2,arr_1560,22050,119890
2,arr_1561,22050,54442
2,arr_1562,22050,72013
2,arr_1563,22050,64468
2,arr_1564,22050,84978
2,arr_1565,22050,62917
2,arr_1566,22050,47355
2,arr_1567,22050,60040
2,arr_1568,22050,59891
2,arr_1569,22050,42534
2,arr_1570,22050,174133
2,arr_1571,22050,65242
2,arr_1572,22050,66320
2,arr_1573,22050,67771
2,arr_1574,22050,55958
2,arr_1575,22050,70782
2,arr_1576,22050,61927
2,arr_1577,22050,78135
2,arr_1578,22050,66911
2,arr_1579,22050,53518
2,arr_1580,22050,60315
2,arr_1581,22050,60223
2,arr_1582,22050,85712
2,arr_1583,22050,64692
2,arr_1584,22050,49634
2,arr_1585,22050,53767
2,arr_1586,22050,61656
2,arr_1587,22050,140996
2,arr_1588,22050,47322
2,arr_1589,22050,74475
2,arr_1590,22050,67596
2,arr_1591,22050,43644
2,arr_1592,22050,83980
2,arr_1593,22050,53705
2,arr_1594,22050,82907
2,arr_1595,22050,97298
2,arr_1596,22050,65242
2,arr_1597,22050,79930
2,arr_1598,22050,101518
2,arr_1599,22050,69810
2,arr_1600,22050,73606
2,arr_1601,22050,79893
2,arr_1602,22050,54697
2,arr_1603,22050,74821
2,arr_1604,22050,94918
2,arr_1605,22050,44516
2,arr_1606,22050,64887
2,arr_1607,22050,85722
2,arr_1608,22050,65845
2,arr_1609,22050,68753
2,arr_1610,22050,72203
2,arr_1611,22050,69696
2,arr_1612,22050,75307
2,arr_1613,22050,63054
2,arr_1614,22050,160291
2,arr_1615,22050,91729
2,arr_1616,22050,59642
2,arr_1617,22050,55400
2,arr_1618,22050,49383
2,arr_1619,22050,70073
2,arr_1620,22050,92884
2,arr_1621,22050,114755
2,arr_1622,22050,67574
2,arr_1623,22050,78151
2,arr_1624,22050,59385
2,arr_1625,22050,71292
2,arr_1626,22050,55142
2,arr_1627,22050,66251
2,arr_1628,22050,77658
2,arr_1629,22050,68729
2,arr_1630,22050,103770
2,arr_1631,22050,67175
2,arr_1632,22050,58085
2,arr_1633,22050,73871
2,arr_1634,22050,72588
2,arr_1635,22050,61886
2,arr_1636,22050,69702
2,arr_1637,22050,79556
2,arr_1638,22050,81156
2,arr_1639,22050,71273
2,arr_1640,22050,82889
2,arr_1641,22050,227471
2,arr_1642,22050,72416
2,arr_1643,22050,61198
2,arr_1644,22050,45270
2,arr_1645,22050,94223
2,arr_1646,22050,57344
2,arr_1647,22050,66879
2,arr_1648,22050,54787
2,arr_1649,22050,64468
2,arr_1650,22050,120427
2,arr_1651,22050,79092
2,arr_1652,22050,68454
2,arr_1653,22050,95640
2,arr_1654,22050,58266
2,arr_1655,22050,47790
2,arr_1656,22050,52617
2,arr_1657,22050,91199
2,arr_1658,22050,107740
2,arr_1659,22050,62807
2,arr_1660,22050,67771
2,arr_1661,22050,55142
2,arr_1662,22050,100837
2,arr_1663,22050,84373
2,arr_1664,22050,106286
2,arr_1665,22050,81014
2,arr_1666,22050,80460
2,arr_1667,22050,106571
2,arr_1668,22050,50683
2,arr_1669,22050,61333
2,arr_1670,22050,92561
2,arr_1671,22050,77132
2,arr_1672,22050,97298
2,arr_1673,22050,53608
2,arr_1674,22050,75785
2,arr_1675,22050,87541
2,arr_1676,22050,71795
2,arr_1677,22050,61972
2,arr_1678,22050,59339
2,arr_1679,22050,56384
2,arr_1680,22050,87541
2,arr_1681,22050,82149
2,arr_1682,22050,57444
2,arr_1683,22050,54458
2,arr_1684,22050,89456
2,arr_1685,22050,86973
2,arr_1686,22050,55013
2,arr_1687,22050,55706
2,arr_1688,22050,60388
2,arr_1689,22050,54733
2,arr_1690,22050,54527
2,arr_1691,22050,79056
2,arr_1692,22050,54192
2,arr_1693,22050,67724
2,arr_1694,22050,89422
2,arr_1695,22050,54697
2,arr_1696,22050,79056
2,arr_1697,22050,71023
2,arr_1698,22050,64387
2,arr_1699,22050,74248
2,arr_1700,22050,61927
2,arr_1701,22050,72382
2,arr_1702,22050,39765
2,arr_1703,22050,55478
2,arr_1704,22050,60958
2,arr_1705,22050,64887
2,arr_1706,22050,106286
2,arr_1707,22050,64077
2,arr_1708,22050,117945
2,arr_1709,22050,77537
2,arr_1710,22050,71795
2,arr_1711,22050,53903
2,arr_1712,22050,63529
2,arr_1713,22050,64692
2,arr_1714,22050,98884
2,arr_1715,22050,67879
2,arr_1716,22050,48032
2,arr_1717,22050,59576
2,arr_1718,22050,98884
2,arr_1719,22050,45776
2,arr_1720,22050,73907
2,arr_1721,22050,77264
2,arr_1722,22050,52036
2,arr_1723,22050,73601
2,arr_1724,22050,62554
2,arr_1725,22050,52617
2,arr_1726,22050,59642
2,arr_1727,22050,114755
2,arr_1728,22050,49012
2,arr_1729,22050,63210
2,arr_1730,22050,83425
2,arr_1731,22050,76515
2,arr_1732,22050,146803
2,arr_1733,22050,81014
2,arr_1734,22050,96007
2,arr_1735,22050,45776
2,arr_1736,22050,279566
2,arr_1737,22050,57403
2,arr_1738,22050,82818
2,arr_1739,22050,74821
2,arr_1740,22050,81156
2,arr_1741,22050,59895
2,arr_1742,22050,79092
2,arr_1743,22050,118769
2,arr_1744,22050,56331
2,arr_1745,22050,54034
2,arr_1746,22050,80415
2,arr_1747,22050,47615
2,arr_1748,22050,47693
2,arr_1749,22050,59511
2,arr_1750,22050,77267
2,arr_1751,22050,70769
2,arr_1752,22050,88442
2,arr_1753,22050,58624
2,arr_1754,22050,49207
2,arr_1755,22050,39765
2,arr_1756,22050,176005
2,arr_1757,22050,49040
2,arr_1758,22050,62728
2,arr_1759,22050,62728
2,arr_1760,22050,95923
2,arr_1761,22050,106571
2,arr_1762,22050,93734
2,arr_1763,22050,65970
2,arr_1764,22050,72013
2,arr_1765,22050,80489
2,arr_1766,22050,51903
2,arr_1767,22050,186204
2,arr_1768,22050,62725
2,arr_1769,22050,59880
2,arr_1770,22050,70782
2,arr_1771,22050,117665
2,arr_1772,22050,57542
2,arr_1773,22050,71023
2,arr_1774,22050,52698
2,arr_1775,22050,66251
2,arr_1776,22050,56622
2,arr_1777,22050,152979
2,arr_1778,22050,53903
2,arr_1779,22050,57887
2,arr_1780,22050,49383
2,arr_1781,22050,57127
2,arr_1782,22050,55706
2,arr_1783,22050,47355
2,arr_1784,22050,63054
2,arr_1785,22050,72535
2,arr_1786,22050,73195
2,arr_1787,22050,279566
2,arr_1788,22050,68479
2,arr_1789,22050,60315
2,arr_1790,22050,62098
2,arr_1791,22050,45452
2,arr_1792,22050,89110
2,arr_1793,22050,63778
2,arr_1794,22050,61983
2,arr_1795,22050,56182
2,arr_1796,22050,70258
2,arr_1797,22050,156897
2,arr_1798,22050,85950
2,arr_1799,22050,78284
2,arr_1800,22050,95223
2,arr_1801,22050,57206
2,arr_1802,22050,50955
2,arr_1803,22050,60135
2,arr_1804,22050,71812
2,arr_1805,22050,94918
2,arr_1806,22050,49256
2,arr_1807,22050,54943
2,arr_1808,22050,70258
2,arr_1809,22050,68753
2,arr_1810,22050,68654
2,arr_1811,22050,51579
2,arr_1812,22050,82818
2,arr_1813,22050,57635
2,arr_1814,22050,58832
2,arr_1815,22050,192321
2,arr_1816,22050,53255
2,arr_1817,22050,58624
2,arr_1818,22050,60300
2,arr_1819,22050,59982
2,arr_1820,22050,162700
2,arr_1821,22050,123079
2,arr_1822,22050,45550
2,arr_1823,22050,55427
2,arr_1824,22050,83473
2,arr_1825,22050,43878
2,arr_1826,22050,62883
2,arr_1827,22050,96007
2,arr_1828,22050,56339
2,arr_1829,22050,74538
2,arr_1830,22050,92884
2,arr_1831,22050,63719
2,arr_1832,22050,50904
2,arr_1833,22050,67439
2,arr_1834,22050,77727
2,arr_1835,22050,65001
2,arr_1836,22050,77727
2,arr_1837,22050,152979
2,arr_1838,22050,102660
2,arr_1839,22050,51767
2,arr_1840,22050,60901
2,arr_1841,22050,60317
2,arr_1842,22050,77132
2,arr_1843,22050,84462
2,arr_1844,22050,48253
2,arr_1845,22050,80931
2,arr_1846,22050,62210
2,arr_1847,22050,74624
2,arr_1848,22050,82920
2,arr_1849,22050,69344
2,arr_1850,22050,63119
2,arr_1851,22050,73195
2,arr_1852,22050,82889
2,arr_1853,22050,89110
2,arr_1854,22050,82149
2,arr_1855,22050,114653
2,arr_1856,22050,103517
2,arr_1857,22050,47693
2,arr_1858,22050,75605
2,arr_1859,22050,88511
2,arr_1860,22050,74248
2,arr_1861,22050,67415
2,arr_1862,22050,57433
2,arr_1863,22050,63137
2,arr_1864,22050,57576
2,arr_1865,22050,84978
2,arr_1866,22050,55427
2,arr_1867,22050,80132
2,arr_1868,22050,54458
2,arr_1869,22050,56693
2,arr_1870,22050,49040
2,arr_1871,22050,72416
2,arr_1872,22050,91679
2,arr_1873,22050,58832
2,arr_1874,22050,60135
2,arr_1875,22050,73754
2,arr_1876,22050,146803
2,arr_1877,22050,63075
2,arr_1878,22050,94098
2,arr_1879,22050,79930
2,arr_1880,22050,68072
2,arr_1881,22050,119890
2,arr_1882,22050,56507
2,arr_1883,22050,53705
2,arr_1884,22050,66073
2,arr_1885,22050,53608
2,arr_1886,22050,174133
2,arr_1887,22050,57433
2,arr_1888,22050,83888
2,arr_1889,22050,93118
2,arr_1890,22050,93855
2,arr_1891,22050,88442
2,arr_1892,22050,72599
2,arr_1893,22050,52954
2,arr_1894,22050,73871
2,arr_1895,22050,56498
2,arr_1896,22050,68454
2,arr_1897,22050,51767
2,arr_1898,22050,96080
2,arr_1899,22050,63993
2,arr_1900,22050,61808
2,arr_1901,22050,71812
2,arr_1902,22050,84226
2,arr_1903,22050,89895
2,arr_1904,22050,49930
2,arr_1905,22050,61808
2,arr_1906,22050,88494
2,arr_1907,22050,103372
2,arr_1908,22050,62302
2,arr_1909,22050,74100
2,arr_1910,22050,82907
2,arr_1911,22050,51833
2,arr_1912,22050,78284
2,arr_1913,22050,57355
2,arr_1914,22050,55478
2,arr_1915,22050,68734
2,arr_1916,22050,49930
2,arr_1917,22050,103770
2,arr_1918,22050,114653
2,arr_1919,22050,53700
2,arr_1920,22050,63887
2,arr_1921,22050,129857
2,arr_1922,22050,121430
2,arr_1923,22050,64077
2,arr_1924,22050,61008
2,arr_1925,22050,62210
2,arr_1926,22050,60040
2,arr_1927,22050,58362
2,arr_1928,22050,79764
2,arr_1929,22050,65001
2,arr_1930,22050,90652
2,arr_1931,22050,79556
2,arr_1932,22050,73606
2,arr_1933,22050,48758
2,arr_1934,22050,101518
2,arr_1935,22050,59895
2,arr_1936,22050,61886
2,arr_1937,22050,64515
2,arr_1938,22050,57206
2,arr_1939,22050,44791
2,arr_1940,22050,65349
2,arr_1941,22050,55485
2,arr_1942,22050,59511
2,arr_1943,22050,101956
2,arr_1944,22050,53118
2,arr_1945,22050,60901
2,arr_1946,22050,51698
2,arr_1947,22050,85712
2,arr_1948,22050,140996
2,arr_1949,22050,78151
2,arr_1950,22050,32846
2,arr_1951,22050,134688
3,arr_1952,22050,55518
3,arr_1953,22050,115288
3,arr_1954,22050,78554
3,arr_1955,22050,92507
3,arr_1956,22050,97432
3,arr_1957,22050,118765
3,arr_1958,22050,63090
3,arr_1959,22050,57414
3,arr_1960,22050,125186
3,arr_1961,22050,58427
3,arr_1962,22050,89574
3,arr_1963,22050,69677
3,arr_1964,22050,78489
3,arr_1965,22050,78104
3,arr_1966,22050,176366
3,arr_1967,22050,63391
3,arr_1968,22050,83908
3,arr_1969,22050,97878
3,arr_1970,22050,64034
3,arr_1971,22050,61235
3,arr_1972,22050,70416
3,arr_1973,22050,47060
3,arr_1974,22050,100349
3,arr_1975,22050,110528
3,arr_1976,22050,100349
3,arr_1977,22050,100045
3,arr_1978,22050,60794
3,arr_1979,22050,112424
3,arr_1980,22050,77153
3,arr_1981,22050,103833
3,arr_1982,22050,61770
3,arr_1983,22050,65972
3,arr_1984,22050,48940
3,arr_1985,22050,98476
3,arr_1986,22050,49927
3,arr_1987,22050,110528
3,arr_1988,22050,157197
3,arr_1989,22050,119867
